Mo 24 Nov 2014 18:02:11 CET
T: 10000000
seed: 56234
100;51;0,93;40;0,202329
100;51;0,93;50;0,202069
100;51;0,93;60;0,202344
100;51;0,93;70;0,202014
100;51;0,93;80;0,202621
100;51;0,93;90;0,202654
100;51;0,93;100;0,202507
100;51;0,94;10;0,202385
100;51;0,94;20;0,202415
100;51;0,94;30;0,202305
100;51;0,94;40;0,202602
100;51;0,94;50;0,202845
100;51;0,94;60;0,202433
100;51;0,94;70;0,202534
100;51;0,94;80;0,202760
100;51;0,94;90;0,202940
100;51;0,94;100;0,203152
100;51;0,95;10;0,201529
100;51;0,95;20;0,201733
100;51;0,95;30;0,201878
100;51;0,95;40;0,202110
100;51;0,95;50;0,202397
100;51;0,95;60;0,202267
100;51;0,95;70;0,202141
100;51;0,95;80;0,202153
100;51;0,95;90;0,202518
100;51;0,95;100;0,202457
100;51;0,96;10;0,203198
100;51;0,96;20;0,203373
100;51;0,96;30;0,203450
100;51;0,96;40;0,203366
100;51;0,96;50;0,203603
100;51;0,96;60;0,203504
100;51;0,96;70;0,203592
100;51;0,96;80;0,203809
100;51;0,96;90;0,203185
100;51;0,96;100;0,203934
100;51;0,97;10;0,202630
100;51;0,97;20;0,202775
100;51;0,97;30;0,202872
100;51;0,97;40;0,203159
100;51;0,97;50;0,203420
100;51;0,97;60;0,202938
100;51;0,97;70;0,202889
100;51;0,97;80;0,202962
100;51;0,97;90;0,203218
100;51;0,97;100;0,203117
100;51;0,98;10;0,202642
100;51;0,98;20;0,202557
100;51;0,98;30;0,202719
100;51;0,98;40;0,202576
100;51;0,98;50;0,202532
100;51;0,98;60;0,202034
100;51;0,98;70;0,202405
100;51;0,98;80;0,202751
100;51;0,98;90;0,202866
100;51;0,98;100;0,202392
100;51;0,99;10;0,202111
100;51;0,99;20;0,202119
100;51;0,99;30;0,201628
100;51;0,99;40;0,202095
100;51;0,99;50;0,201600
100;51;0,99;60;0,202378
100;51;0,99;70;0,202440
100;51;0,99;80;0,201985
100;51;0,99;90;0,201881
100;51;0,99;100;0,202516
100;51;0,100;10;0,204150
100;51;0,100;20;0,204973
100;51;0,100;30;0,204963
100;51;0,100;40;0,204640
100;51;0,100;50;0,206138
100;51;0,100;60;0,205388
100;51;0,100;70;0,206602
100;51;0,100;80;0,206930
100;51;0,100;90;0,205715
100;51;0,100;100;0,206435
100;101;0,90;10;0,336790
100;101;0,90;20;0,337031
100;101;0,90;30;0,337080
100;101;0,90;40;0,336780
100;101;0,90;50;0,336979
100;101;0,90;60;0,337140
100;101;0,90;70;0,337316
100;101;0,90;80;0,337286
100;101;0,90;90;0,337247
100;101;0,90;100;0,337243
100;101;0,91;10;0,335865
100;101;0,91;20;0,335920
100;101;0,91;30;0,335968
100;101;0,91;40;0,336259
100;101;0,91;50;0,336459
100;101;0,91;60;0,336411
100;101;0,91;70;0,336016
100;101;0,91;80;0,336870
100;101;0,91;90;0,336264
100;101;0,91;100;0,336665
100;101;0,92;10;0,335294
100;101;0,92;20;0,335039
100;101;0,92;30;0,335457
100;101;0,92;40;0,335552
100;101;0,92;50;0,335465
100;101;0,92;60;0,335959
100;101;0,92;70;0,336361
100;101;0,92;80;0,336320
100;101;0,92;90;0,336383
100;101;0,92;100;0,336315
100;101;0,93;10;0,335130
100;101;0,93;20;0,334746
100;101;0,93;30;0,335117
100;101;0,93;40;0,335365
100;101;0,93;50;0,335033
100;101;0,93;60;0,335231
100;101;0,93;70;0,335706
100;101;0,93;80;0,335626
100;101;0,93;90;0,335552
100;101;0,93;100;0,335290
100;101;0,94;10;0,335096
100;101;0,94;20;0,335451
100;101;0,94;30;0,335367
100;101;0,94;40;0,335014
100;101;0,94;50;0,335280
100;101;0,94;60;0,335369
100;101;0,94;70;0,335485
100;101;0,94;80;0,335098
100;101;0,94;90;0,335120
100;101;0,94;100;0,336018
100;101;0,95;10;0,334357
100;101;0,95;20;0,334296
100;101;0,95;30;0,334872
100;101;0,95;40;0,334524
100;101;0,95;50;0,335341
100;101;0,95;60;0,335487
100;101;0,95;70;0,335326
100;101;0,95;80;0,334734
100;101;0,95;90;0,334265
100;101;0,95;100;0,336025
100;101;0,96;10;0,335728
100;101;0,96;20;0,336426
100;101;0,96;30;0,336016
100;101;0,96;40;0,335749
100;101;0,96;50;0,335565
100;101;0,96;60;0,335386
100;101;0,96;70;0,335537
100;101;0,96;80;0,335847
100;101;0,96;90;0,336140
100;101;0,96;100;0,335801
100;101;0,97;10;0,334691
100;101;0,97;20;0,334563
100;101;0,97;30;0,335196
100;101;0,97;40;0,335046
100;101;0,97;50;0,334612
100;101;0,97;60;0,334533
100;101;0,97;70;0,334957
100;101;0,97;80;0,334766
100;101;0,97;90;0,334704
100;101;0,97;100;0,335341
100;101;0,98;10;0,335275
100;101;0,98;20;0,334853
100;101;0,98;30;0,334968
100;101;0,98;40;0,334600
100;101;0,98;50;0,335076
100;101;0,98;60;0,334952
100;101;0,98;70;0,335209
100;101;0,98;80;0,334974
100;101;0,98;90;0,334686
100;101;0,98;100;0,334936
100;101;0,99;10;0,334509
100;101;0,99;20;0,334299
100;101;0,99;30;0,334332
100;101;0,99;40;0,333763
100;101;0,99;50;0,334350
100;101;0,99;60;0,334252
100;101;0,99;70;0,335201
100;101;0,99;80;0,334029
100;101;0,99;90;0,335047
100;101;0,99;100;0,334534
100;101;0,100;10;0,336699
100;101;0,100;20;0,336941
100;101;0,100;30;0,337055
100;101;0,100;40;0,337285
100;101;0,100;50;0,337343
100;101;0,100;60;0,338382
100;101;0,100;70;0,337929
100;101;0,100;80;0,338384
100;101;0,100;90;0,338456
100;101;0,100;100;0,338977
100;151;0,90;10;0,430785
100;151;0,90;20;0,430900
100;151;0,90;30;0,431304
100;151;0,90;40;0,430998
100;151;0,90;50;0,431268
100;151;0,90;60;0,431429
100;151;0,90;70;0,430908
100;151;0,90;80;0,431413
100;151;0,90;90;0,431381
100;151;0,90;100;0,431498
100;151;0,91;10;0,430191
100;151;0,91;20;0,430603
100;151;0,91;30;0,430837
100;151;0,91;40;0,430493
100;151;0,91;50;0,430623
100;151;0,91;60;0,431033
100;151;0,91;70;0,430773
100;151;0,91;80;0,430787
100;151;0,91;90;0,430636
100;151;0,91;100;0,430872
100;151;0,92;10;0,429574
100;151;0,92;20;0,429669
100;151;0,92;30;0,428885
100;151;0,92;40;0,430010
100;151;0,92;50;0,429354
100;151;0,92;60;0,429845
100;151;0,92;70;0,429267
100;151;0,92;80;0,429454
100;151;0,92;90;0,429128
100;151;0,92;100;0,430112
100;151;0,93;10;0,429137
100;151;0,93;20;0,429210
100;151;0,93;30;0,428591
100;151;0,93;40;0,429104
100;151;0,93;50;0,429758
100;151;0,93;60;0,429503
100;151;0,93;70;0,428990
100;151;0,93;80;0,429620
100;151;0,93;90;0,429304
100;151;0,93;100;0,429509
100;151;0,94;10;0,428864
100;151;0,94;20;0,428835
100;151;0,94;30;0,428498
100;151;0,94;40;0,428302
100;151;0,94;50;0,429086
100;151;0,94;60;0,428931
100;151;0,94;70;0,428983
100;151;0,94;80;0,429042
100;151;0,94;90;0,428588
100;151;0,94;100;0,428729
100;151;0,95;10;0,427995
100;151;0,95;20;0,427927
100;151;0,95;30;0,429115
100;151;0,95;40;0,428857
100;151;0,95;50;0,428791
100;151;0,95;60;0,429392
100;151;0,95;70;0,429034
100;151;0,95;80;0,429483
100;151;0,95;90;0,429648
100;151;0,95;100;0,429075
100;151;0,96;10;0,429625
100;151;0,96;20;0,430241
100;151;0,96;30;0,430364
100;151;0,96;40;0,430284
100;151;0,96;50;0,430371
100;151;0,96;60;0,431148
100;151;0,96;70;0,429822
100;151;0,96;80;0,429445
100;151;0,96;90;0,430064
100;151;0,96;100;0,429683
100;151;0,97;10;0,428911
100;151;0,97;20;0,429205
100;151;0,97;30;0,429484
100;151;0,97;40;0,429585
100;151;0,97;50;0,429903
100;151;0,97;60;0,429859
100;151;0,97;70;0,428964
100;151;0,97;80;0,429734
100;151;0,97;90;0,429101
100;151;0,97;100;0,429599
100;151;0,98;10;0,429375
100;151;0,98;20;0,429354
100;151;0,98;30;0,429494
100;151;0,98;40;0,430131
100;151;0,98;50;0,429373
100;151;0,98;60;0,429897
100;151;0,98;70;0,430810
100;151;0,98;80;0,430184
100;151;0,98;90;0,429618
100;151;0,98;100;0,430007
100;151;0,99;10;0,428345
100;151;0,99;20;0,428370
100;151;0,99;30;0,428441
100;151;0,99;40;0,428564
100;151;0,99;50;0,428654
100;151;0,99;60;0,428739
100;151;0,99;70;0,428245
100;151;0,99;80;0,428825
100;151;0,99;90;0,429589
100;151;0,99;100;0,429381
100;151;0,100;10;0,431073
100;151;0,100;20;0,431088
100;151;0,100;30;0,430758
100;151;0,100;40;0,432715
100;151;0,100;50;0,431745
100;151;0,100;60;0,432376
100;151;0,100;70;0,431784
100;151;0,100;80;0,431938
100;151;0,100;90;0,432482
100;151;0,100;100;0,432011
100;201;0,90;10;0,502008
100;201;0,90;20;0,502302
100;201;0,90;30;0,501944
100;201;0,90;40;0,502261
100;201;0,90;50;0,502161
100;201;0,90;60;0,502242
100;201;0,90;70;0,502182
100;201;0,90;80;0,502703
100;201;0,90;90;0,502839
100;201;0,90;100;0,502835
100;201;0,91;10;0,500972
100;201;0,91;20;0,501125
100;201;0,91;30;0,501352
100;201;0,91;40;0,501152
100;201;0,91;50;0,501511
100;201;0,91;60;0,500554
100;201;0,91;70;0,501376
100;201;0,91;80;0,501318
100;201;0,91;90;0,502232
100;201;0,91;100;0,501284
100;201;0,92;10;0,499991
100;201;0,92;20;0,499959
100;201;0,92;30;0,499954
100;201;0,92;40;0,499727
100;201;0,92;50;0,499727
100;201;0,92;60;0,500339
100;201;0,92;70;0,499935
100;201;0,92;80;0,500402
100;201;0,92;90;0,500171
100;201;0,92;100;0,499024
100;201;0,93;10;0,499994
100;201;0,93;20;0,499667
100;201;0,93;30;0,499553
100;201;0,93;40;0,500538
100;201;0,93;50;0,500386
100;201;0,93;60;0,498784
100;201;0,93;70;0,501527
100;201;0,93;80;0,500116
100;201;0,93;90;0,499825
100;201;0,93;100;0,500137
100;201;0,94;10;0,500740
100;201;0,94;20;0,500606
100;201;0,94;30;0,500512
100;201;0,94;40;0,500543
100;201;0,94;50;0,500564
100;201;0,94;60;0,500365
100;201;0,94;70;0,500459
100;201;0,94;80;0,500619
100;201;0,94;90;0,500368
100;201;0,94;100;0,500377
100;201;0,95;10;0,498951
100;201;0,95;20;0,498676
100;201;0,95;30;0,499083
100;201;0,95;40;0,500195
100;201;0,95;50;0,498729
100;201;0,95;60;0,499049
100;201;0,95;70;0,500099
100;201;0,95;80;0,500415
100;201;0,95;90;0,499839
100;201;0,95;100;0,500020
100;201;0,96;10;0,501228
100;201;0,96;20;0,500418
100;201;0,96;30;0,501626
100;201;0,96;40;0,501063
100;201;0,96;50;0,501542
100;201;0,96;60;0,500019
100;201;0,96;70;0,501150
100;201;0,96;80;0,501475
100;201;0,96;90;0,501982
100;201;0,96;100;0,501568
100;201;0,97;10;0,499044
100;201;0,97;20;0,499480
100;201;0,97;30;0,499380
100;201;0,97;40;0,499638
100;201;0,97;50;0,499338
100;201;0,97;60;0,500093
100;201;0,97;70;0,499582
100;201;0,97;80;0,499235
100;201;0,97;90;0,500010
100;201;0,97;100;0,499759
100;201;0,98;10;0,499620
100;201;0,98;20;0,499704
100;201;0,98;30;0,499968
100;201;0,98;40;0,499651
100;201;0,98;50;0,499738
100;201;0,98;60;0,499538
100;201;0,98;70;0,499518
100;201;0,98;80;0,499649
100;201;0,98;90;0,499590
100;201;0,98;100;0,499853
100;201;0,99;10;0,499625
100;201;0,99;20;0,499781
100;201;0,99;30;0,499660
100;201;0,99;40;0,499306
100;201;0,99;50;0,499814
100;201;0,99;60;0,499252
100;201;0,99;70;0,499344
100;201;0,99;80;0,499874
100;201;0,99;90;0,499459
100;201;0,99;100;0,499443
100;201;0,100;10;0,501574
100;201;0,100;20;0,502700
100;201;0,100;30;0,502634
100;201;0,100;40;0,502473
100;201;0,100;50;0,502625
100;201;0,100;60;0,502811
100;201;0,100;70;0,502762
100;201;0,100;80;0,502569
100;201;0,100;90;0,502721
100;201;0,100;100;0,502132
100;251;0,90;10;0,557260
100;251;0,90;20;0,557744
100;251;0,90;30;0,557552
100;251;0,90;40;0,557752
100;251;0,90;50;0,558216
100;251;0,90;60;0,557861
100;251;0,90;70;0,557553
100;251;0,90;80;0,557673
100;251;0,90;90;0,557961
100;251;0,90;100;0,558092
100;251;0,91;10;0,555404
100;251;0,91;20;0,555118
100;251;0,91;30;0,554836
100;251;0,91;40;0,555872
100;251;0,91;50;0,555620
100;251;0,91;60;0,555388
100;251;0,91;70;0,555051
100;251;0,91;80;0,555475
100;251;0,91;90;0,554905
100;251;0,91;100;0,555100
100;251;0,92;10;0,554264
100;251;0,92;20;0,554158
100;251;0,92;30;0,553808
100;251;0,92;40;0,554092
100;251;0,92;50;0,554534
100;251;0,92;60;0,554043
100;251;0,92;70;0,553445
100;251;0,92;80;0,554547
100;251;0,92;90;0,554346
100;251;0,92;100;0,555139
100;251;0,93;10;0,555201
100;251;0,93;20;0,554625
100;251;0,93;30;0,554993
100;251;0,93;40;0,554748
100;251;0,93;50;0,555188
100;251;0,93;60;0,554844
100;251;0,93;70;0,553632
100;251;0,93;80;0,554663
100;251;0,93;90;0,554741
100;251;0,93;100;0,555520
100;251;0,94;10;0,554552
100;251;0,94;20;0,554326
100;251;0,94;30;0,554764
100;251;0,94;40;0,554940
100;251;0,94;50;0,554112
100;251;0,94;60;0,553966
100;251;0,94;70;0,554280
100;251;0,94;80;0,554795
100;251;0,94;90;0,554178
100;251;0,94;100;0,554863
100;251;0,95;10;0,553078
100;251;0,95;20;0,553325
100;251;0,95;30;0,553803
100;251;0,95;40;0,553896
100;251;0,95;50;0,553537
100;251;0,95;60;0,554673
100;251;0,95;70;0,554260
100;251;0,95;80;0,554023
100;251;0,95;90;0,554525
100;251;0,95;100;0,554331
100;251;0,96;10;0,555766
100;251;0,96;20;0,556293
100;251;0,96;30;0,556201
100;251;0,96;40;0,555067
100;251;0,96;50;0,555892
100;251;0,96;60;0,556013
100;251;0,96;70;0,556939
100;251;0,96;80;0,555669
100;251;0,96;90;0,555801
100;251;0,96;100;0,554864
100;251;0,97;10;0,555364
100;251;0,97;20;0,555661
100;251;0,97;30;0,555707
100;251;0,97;40;0,555331
100;251;0,97;50;0,556177
100;251;0,97;60;0,556086
100;251;0,97;70;0,555155
100;251;0,97;80;0,555413
100;251;0,97;90;0,554993
100;251;0,97;100;0,555888
100;251;0,98;10;0,555731
100;251;0,98;20;0,555459
100;251;0,98;30;0,555371
100;251;0,98;40;0,554623
100;251;0,98;50;0,555767
100;251;0,98;60;0,555876
100;251;0,98;70;0,555612
100;251;0,98;80;0,554489
100;251;0,98;90;0,555432
100;251;0,98;100;0,555248
100;251;0,99;10;0,554006
100;251;0,99;20;0,554142
100;251;0,99;30;0,553740
100;251;0,99;40;0,554462
100;251;0,99;50;0,553650
100;251;0,99;60;0,554164
100;251;0,99;70;0,553989
100;251;0,99;80;0,553370
100;251;0,99;90;0,554234
100;251;0,99;100;0,553413
100;251;0,100;10;0,554777
100;251;0,100;20;0,556065
100;251;0,100;30;0,556916
100;251;0,100;40;0,555934
100;251;0,100;50;0,556466
100;251;0,100;60;0,556258
100;251;0,100;70;0,556160
100;251;0,100;80;0,556044
100;251;0,100;90;0,556376
100;251;0,100;100;0,557045
100;301;0,90;10;0,601470
100;301;0,90;20;0,601627
100;301;0,90;30;0,601340
100;301;0,90;40;0,601762
100;301;0,90;50;0,601674
100;301;0,90;60;0,601666
100;301;0,90;70;0,601935
100;301;0,90;80;0,601923
100;301;0,90;90;0,601494
100;301;0,90;100;0,601560
100;301;0,91;10;0,599534
100;301;0,91;20;0,599926
100;301;0,91;30;0,599826
100;301;0,91;40;0,599622
100;301;0,91;50;0,599681
100;301;0,91;60;0,599723
100;301;0,91;70;0,600361
100;301;0,91;80;0,600031
100;301;0,91;90;0,599197
100;301;0,91;100;0,599717
100;301;0,92;10;0,598559
100;301;0,92;20;0,598931
100;301;0,92;30;0,598907
100;301;0,92;40;0,598406
100;301;0,92;50;0,598409
100;301;0,92;60;0,598648
100;301;0,92;70;0,599100
100;301;0,92;80;0,598462
100;301;0,92;90;0,598641
100;301;0,92;100;0,598670
100;301;0,93;10;0,598525
100;301;0,93;20;0,599323
100;301;0,93;30;0,599501
100;301;0,93;40;0,598402
100;301;0,93;50;0,599837
100;301;0,93;60;0,598115
100;301;0,93;70;0,599288
100;301;0,93;80;0,598962
100;301;0,93;90;0,597908
100;301;0,93;100;0,598613
100;301;0,94;10;0,598741
100;301;0,94;20;0,598356
100;301;0,94;30;0,598624
100;301;0,94;40;0,598774
100;301;0,94;50;0,598638
100;301;0,94;60;0,599322
100;301;0,94;70;0,598948
100;301;0,94;80;0,598585
100;301;0,94;90;0,598451
100;301;0,94;100;0,598273
100;301;0,95;10;0,598758
100;301;0,95;20;0,597477
100;301;0,95;30;0,598112
100;301;0,95;40;0,598032
100;301;0,95;50;0,597972
100;301;0,95;60;0,598501
100;301;0,95;70;0,598741
100;301;0,95;80;0,598215
100;301;0,95;90;0,597375
100;301;0,95;100;0,600034
100;301;0,96;10;0,600459
100;301;0,96;20;0,601079
100;301;0,96;30;0,600236
100;301;0,96;40;0,600550
100;301;0,96;50;0,599966
100;301;0,96;60;0,601051
100;301;0,96;70;0,599994
100;301;0,96;80;0,600711
100;301;0,96;90;0,600001
100;301;0,96;100;0,600306
100;301;0,97;10;0,599983
100;301;0,97;20;0,599661
100;301;0,97;30;0,600173
100;301;0,97;40;0,599770
100;301;0,97;50;0,599806
100;301;0,97;60;0,599691
100;301;0,97;70;0,599674
100;301;0,97;80;0,600392
100;301;0,97;90;0,599752
100;301;0,97;100;0,600095
100;301;0,98;10;0,600061
100;301;0,98;20;0,600675
100;301;0,98;30;0,601089
100;301;0,98;40;0,600881
100;301;0,98;50;0,600078
100;301;0,98;60;0,599831
100;301;0,98;70;0,600103
100;301;0,98;80;0,600342
100;301;0,98;90;0,601473
100;301;0,98;100;0,600827
100;301;0,99;10;0,599790
100;301;0,99;20;0,599802
100;301;0,99;30;0,599617
100;301;0,99;40;0,600034
100;301;0,99;50;0,600256
100;301;0,99;60;0,599334
100;301;0,99;70;0,599992
100;301;0,99;80;0,600523
100;301;0,99;90;0,599489
100;301;0,99;100;0,600684
100;301;0,100;10;0,600130
100;301;0,100;20;0,600652
100;301;0,100;30;0,600198
100;301;0,100;40;0,601758
100;301;0,100;50;0,601464
100;301;0,100;60;0,600829
100;301;0,100;70;0,599754
100;301;0,100;80;0,602307
100;301;0,100;90;0,601161
100;301;0,100;100;0,600104
100;351;0,90;10;0,636718
100;351;0,90;20;0,636340
100;351;0,90;30;0,636722
100;351;0,90;40;0,636760
100;351;0,90;50;0,636066
100;351;0,90;60;0,635913
100;351;0,90;70;0,636211
100;351;0,90;80;0,636136
100;351;0,90;90;0,636486
100;351;0,90;100;0,637300
100;351;0,91;10;0,634815
100;351;0,91;20;0,634269
100;351;0,91;30;0,634461
100;351;0,91;40;0,634283
100;351;0,91;50;0,634542
100;351;0,91;60;0,634185
100;351;0,91;70;0,634025
100;351;0,91;80;0,634338
100;351;0,91;90;0,634743
100;351;0,91;100;0,635066
100;351;0,92;10;0,632993
100;351;0,92;20;0,633074
100;351;0,92;30;0,633643
100;351;0,92;40;0,633257
100;351;0,92;50;0,633782
100;351;0,92;60;0,632960
100;351;0,92;70;0,633491
100;351;0,92;80;0,633245
100;351;0,92;90;0,634125
100;351;0,92;100;0,632613
100;351;0,93;10;0,633780
100;351;0,93;20;0,634259
100;351;0,93;30;0,634883
100;351;0,93;40;0,633794
100;351;0,93;50;0,634893
100;351;0,93;60;0,633711
100;351;0,93;70;0,634122
100;351;0,93;80;0,635010
100;351;0,93;90;0,633560
100;351;0,93;100;0,633605
100;351;0,94;10;0,634549
100;351;0,94;20;0,635260
100;351;0,94;30;0,634507
100;351;0,94;40;0,633774
100;351;0,94;50;0,634799
100;351;0,94;60;0,633849
100;351;0,94;70;0,635371
100;351;0,94;80;0,633596
100;351;0,94;90;0,633646
100;351;0,94;100;0,633382
100;351;0,95;10;0,634352
100;351;0,95;20;0,634423
100;351;0,95;30;0,635483
100;351;0,95;40;0,633412
100;351;0,95;50;0,635138
100;351;0,95;60;0,635092
100;351;0,95;70;0,634669
100;351;0,95;80;0,635021
100;351;0,95;90;0,634935
100;351;0,95;100;0,634274
100;351;0,96;10;0,636456
100;351;0,96;20;0,636274
100;351;0,96;30;0,636377
100;351;0,96;40;0,636337
100;351;0,96;50;0,638035
100;351;0,96;60;0,637400
100;351;0,96;70;0,636787
100;351;0,96;80;0,635554
100;351;0,96;90;0,635220
100;351;0,96;100;0,635602
100;351;0,97;10;0,636268
100;351;0,97;20;0,636442
100;351;0,97;30;0,636112
100;351;0,97;40;0,636104
100;351;0,97;50;0,636533
100;351;0,97;60;0,636622
100;351;0,97;70;0,636949
100;351;0,97;80;0,635790
100;351;0,97;90;0,635723
100;351;0,97;100;0,635964
100;351;0,98;10;0,638035
100;351;0,98;20;0,638255
100;351;0,98;30;0,638156
100;351;0,98;40;0,637931
100;351;0,98;50;0,638043
100;351;0,98;60;0,637898
100;351;0,98;70;0,636634
100;351;0,98;80;0,638125
100;351;0,98;90;0,638264
100;351;0,98;100;0,638978
100;351;0,99;10;0,635992
100;351;0,99;20;0,635719
100;351;0,99;30;0,636079
100;351;0,99;40;0,636124
100;351;0,99;50;0,635792
100;351;0,99;60;0,635959
100;351;0,99;70;0,635562
100;351;0,99;80;0,635760
100;351;0,99;90;0,636213
100;351;0,99;100;0,636177
100;351;0,100;10;0,637249
100;351;0,100;20;0,636797
100;351;0,100;30;0,635631
100;351;0,100;40;0,636469
100;351;0,100;50;0,636294
100;351;0,100;60;0,637642
100;351;0,100;70;0,637113
100;351;0,100;80;0,637169
100;351;0,100;90;0,637493
100;351;0,100;100;0,636721
100;401;0,90;10;0,665851
100;401;0,90;20;0,665504
100;401;0,90;30;0,665597
100;401;0,90;40;0,665804
100;401;0,90;50;0,666344
100;401;0,90;60;0,665592
100;401;0,90;70;0,665884
100;401;0,90;80;0,665788
100;401;0,90;90;0,665706
100;401;0,90;100;0,666456
100;401;0,91;10;0,664412
100;401;0,91;20;0,664428
100;401;0,91;30;0,664464
100;401;0,91;40;0,664299
100;401;0,91;50;0,664431
100;401;0,91;60;0,663965
100;401;0,91;70;0,664200
100;401;0,91;80;0,664668
100;401;0,91;90;0,664467
100;401;0,91;100;0,664386
100;401;0,92;10;0,663217
100;401;0,92;20;0,663538
100;401;0,92;30;0,663897
100;401;0,92;40;0,663234
100;401;0,92;50;0,663888
100;401;0,92;60;0,663300
100;401;0,92;70;0,662937
100;401;0,92;80;0,663920
100;401;0,92;90;0,662536
100;401;0,92;100;0,663732
100;401;0,93;10;0,663725
100;401;0,93;20;0,664288
100;401;0,93;30;0,663857
100;401;0,93;40;0,663333
100;401;0,93;50;0,663757
100;401;0,93;60;0,663591
100;401;0,93;70;0,664978
100;401;0,93;80;0,663607
100;401;0,93;90;0,664734
100;401;0,93;100;0,664260
100;401;0,94;10;0,664067
100;401;0,94;20;0,664220
100;401;0,94;30;0,663988
100;401;0,94;40;0,663145
100;401;0,94;50;0,664353
100;401;0,94;60;0,663310
100;401;0,94;70;0,662947
100;401;0,94;80;0,663672
